Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117848,01,0965,1,195940000616,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117849,01,0965,1,195941978369,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117850,01,0965,5,195240000631,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117851,01,0965,5,195241916508,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117852,01,0965,5,195670077166,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117853,01,0965,5,196231929349,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117854,01,0957,5,193251831109,CASH,-----------------------, ----------,---------,------,,690,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117855,01,0957,5,193251831079,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117856,01,0965,8,195520067294,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117857,01,0965,5,196800122394,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117858,01,0965,5,196790000945,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117859,01,0965,5,195691952725,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117860,01,0965,5,195240046682,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117861,01,0965,5,195511939491,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117862,01,0965,5,195011986302,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117863,01,0965,5,188421940613,CASH,-----------------------, ----------,---------,------,,2100,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117864,01,0965,5,195011938685,CASH,-----------------------, ----------,---------,------,,550,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117865,01,0965,5,188411942669,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117866,01,0965,5,195010003151,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117867,01,0965,5,196631930940,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117868,01,0965,5,195011904250,CASH,-----------------------, ----------,---------,------,,730,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117869,01,0965,5,195470001858,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117870,01,0965,5,196630001295,CASH,-----------------------, ----------,---------,------,,1040,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117871,01,0965,5,195012932176,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117872,01,0965,5,195010003836,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117873,01,0965,5,195531941328,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117874,01,0965,5,196930128114,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117875,01,0965,5,195011942569,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117876,01,0965,8,188670001708,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117877,01,0965,5,196350001141,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117878,01,0965,5,196351939674,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117879,01,0965,5,195012930301,CASH,-----------------------, ----------,---------,------,,800,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117880,01,0965,5,195012930378,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117881,01,0965,5,196230000788,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117882,01,0965,5,196230001717,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117883,01,0965,5,195531906514,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117884,01,0965,5,196930128301,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117885,01,0965,5,195321900181,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117886,01,0965,5,196231923995,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117887,01,0965,5,195010006096,CASH,-----------------------, ----------,---------,------,,2280,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117888,01,0965,5,196040098498,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117889,01,0965,5,195811921608,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117890,01,0965,5,196231949030,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117891,01,0965,5,195012930904,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117892,01,0965,5,195010011120,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117893,01,0965,5,195010052292,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117894,01,0965,5,195010000071,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117895,01,0965,5,195010008676,CASH,-----------------------, ----------,---------,------,,790,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117896,01,0965,5,196621940386,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117897,01,0965,5,195510000884,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117898,01,0965,8,195260000662,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117899,01,0965,5,195011987881,CASH,-----------------------, ----------,---------,------,,2270,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117900,01,0965,5,195011909260,CASH,-----------------------, ----------,---------,------,,4030,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,07-Nov-25,B06425,0117901,01,0965,5,196790001356,CASH,-----------------------, ----------,---------,------,,740,Y,Y,--------,N,Occs,,,,07-Nov-25,08-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083399,01,0965,2,195231953286,CASH,-----------------------, ----------,---------,------,,590,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083400,01,0965,2,195231941636,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083401,01,0965,2,195900001857,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083402,01,0965,2,195900000681,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083403,01,0965,2,195900091643,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083404,01,0965,2,195840002298,CASH,-----------------------, ----------,---------,------,,2760,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083405,01,0973,6,194342000711,CASH,-----------------------, ----------,---------,------,,1570,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083406,01,0973,2,194322100387,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083407,01,0965,2,196510114754,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083408,01,0965,2,196100101108,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,07-Nov-25,B09066,0083409,01,0965,2,196760000908,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965001-Kudal,07-Nov-25,B08624,0016876,01,0965,8,195051957330,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001035,412851522,946274,07-Nov-25,3410,Y,Y,--------,N,Occs,10-Nov-25,18101435,,10-Nov-25,11-Nov-25,,,
030965001-Kudal,07-Nov-25,B08624,0016877,01,0965,8,195050023091,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001035,412851522,946274,07-Nov-25,680,Y,Y,--------,N,Occs,10-Nov-25,18101434,,10-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017645,01,0965,5,195012932869,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017646,01,0965,5,195010053469,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017647,01,0965,5,195011931290,CASH,-----------------------, ----------,---------,------,,700,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017648,01,0965,5,195781938047,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017649,01,0965,5,195320001299,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017650,01,0965,5,196800000698,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017651,01,0965,5,196800000914,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017652,01,0965,5,188420000714,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017653,01,0965,5,195011953226,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017654,01,0965,5,188420000790,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017655,01,0965,5,195290001558,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017656,01,0965,5,195480001368,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001010,412851520,946991,07-Nov-25,510,Y,Y,--------,N,Occs,10-Nov-25,18101436,,10-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017657,05,0965,5,195680000820,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001010,412851520,977807,07-Nov-25,1140,Y,Y,--------,N,Occs,,18101444,,10-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017657,01,0965,5,195680000820,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001010,412851520,977807,07-Nov-25,5830,Y,Y,--------,N,Occs,,18101443,,10-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017658,01,0965,0,196631917102,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001010,412851520,048909,07-Nov-25,570,Y,Y,--------,N,Occs,10-Nov-25,18101493,,10-Nov-25,11-Nov-25,,,
030965002-Medha,07-Nov-25,B08625,0017659,01,0965,0,196230001547,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001010,412851520,048910,07-Nov-25,770,Y,Y,--------,N,Occs,10-Nov-25,18101494,,10-Nov-25,11-Nov-25,,,
030965003-Karahar,07-Nov-25,B08626,0009906,01,0965,0,195771952963,CASH,-----------------------, ----------,---------,------,,640,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965003-Karahar,07-Nov-25,B08626,0009906,05,0965,0,195771952963,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965003-Karahar,07-Nov-25,B08626,0009907,01,0965,0,195771959283,CASH,-----------------------, ----------,---------,------,,1550,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965003-Karahar,07-Nov-25,B08626,0009907,05,0965,0,195771959283,CASH,-----------------------, ----------,---------,------,,790,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965003-Karahar,07-Nov-25,B08626,0009908,01,0965,0,195710000820,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001082,412851527,009477,07-Nov-25,560,Y,Y,--------,N,Occs,10-Nov-25,18101477,,10-Nov-25,11-Nov-25,,,
030965003-Karahar,07-Nov-25,B08626,0009909,01,0965,0,195710001443,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001082,412851527,009477,07-Nov-25,540,Y,Y,--------,N,Occs,10-Nov-25,18101478,,10-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048238,01,0965,6,195931987211,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048239,01,0965,6,195930000626,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048240,01,0965,6,196090000910,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048241,01,0965,6,196090100256,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048242,01,0965,6,188292004205,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048243,01,0965,6,188291982271,CASH,-----------------------, ----------,---------,------,,820,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048244,01,0965,6,188290000903,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048245,01,0965,6,196090100213,CASH,-----------------------, ----------,---------,------,,800,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048246,01,0965,6,196320000728,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048247,01,0965,6,188291987868,CASH,-----------------------, ----------,---------,------,,1040,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048248,01,0965,6,196321981439,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048249,01,0965,6,196170000724,CASH,-----------------------, ----------,---------,------,,880,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048250,01,0965,6,188291997839,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048251,01,0965,6,196300000691,CASH,-----------------------, ----------,---------,------,,1100,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048252,01,0965,6,195401983649,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048253,01,0965,6,195100001590,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048254,01,0965,6,195100002154,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965005-Tapola,07-Nov-25,B08628,0048255,01,0965,6,195100000631,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965006-Anewadi,07-Nov-25,B08629,0053654,01,0965,1,195021968698,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965006-Anewadi,07-Nov-25,B08629,0053655,01,0965,1,195031963040,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
030965006-Anewadi,07-Nov-25,B08629,0053656,01,0965,0,195021967471,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001070,412851525,973442,07-Nov-25,20900,Y,Y,--------,N,Occs,10-Nov-25,18101442,,10-Nov-25,11-Nov-25,,,
030965007-Karandi  ,07-Nov-25,B08630,0022489,01,0965,8,195431934880,CASH,-----------------------, ----------,---------,------,,680,Y,Y,--------,N,Occs,,,,07-Nov-25,11-Nov-25,,,
